date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,target_energy,hour,day,month,day_of_week,is_weekend,week_of_year,hour_sin,hour_cos,lag_10min,lag_20min,lag_30min,lag_1hour,lag_2hours,lag_1day,lag_1week,rolling_mean_30min,rolling_std_30min,rolling_mean_1hour,rolling_std_1hour,rolling_mean_2hours,rolling_std_2hours,T_out_change_1h,RH_out_change_1h
2016-02-10 08:30:00,80,20,20.89,42.3,20.2,41.02,21.815,40.79,18.6,41.09,19.0,51.47,3.2,92.3333333333333,19.725,40.5527777777778,21.8961111111111,48.628333333333295,19.1,45.933333333333294,3.3,740.0499999999998,94.0,6.0,40.0,2.4,90.0,8,10,2,2,0,6,0.8660254037844387,-0.4999999999999998,100.0,60.0,70.0,60.0,70.0,40.0,190.0,76.66666666666667,20.816659994683857,66.66666666666667,17.511900715419912,64.16666666666667,13.113721705521044,0.5999999999999996,0.0
2016-02-10 08:40:00,100,20,20.89,42.36,20.2,40.9,21.79,40.99,18.5966666666667,41.4566666666667,19.0,51.3266666666667,3.333333333333329,92.4,19.6666666666667,40.0961111111111,21.89,48.1494444444444,19.1,45.6333333333333,3.43333333333333,740.1,94.0,6.0,40.0,2.53333333333333,80.0,8,10,2,2,0,6,0.8660254037844387,-0.4999999999999998,80.0,100.0,60.0,50.0,60.0,40.0,310.0,80.0,20.000000000023256,70.0,17.888543819999956,65.0,13.816985594160792,0.6666666666666594,0.0
2016-02-10 08:50:00,120,30,20.89,42.4666666666667,20.2,40.6633333333333,21.79,41.23,19.0633333333333,41.93,19.0,51.1672222222222,3.53,92.5,19.6555555555556,39.8105555555556,21.873333333333296,47.643333333333295,19.05,45.145,3.56666666666667,740.15,94.0,6.0,40.0,2.66666666666667,80.0,8,10,2,2,0,6,0.8660254037844387,-0.4999999999999998,100.0,80.0,100.0,60.0,70.0,70.0,230.0,93.33333333333333,11.547005383831486,78.33333333333333,18.34847859269884,68.33333333333333,16.966991126270457,0.7333333333333409,0.0
2016-02-10 09:00:00,110,20,20.89,42.4666666666667,20.2,40.53,21.79,41.29,19.73333333333329,41.863333333333294,19.0,50.9933333333333,3.6633333333333296,92.5,19.6277777777778,39.6822222222222,21.79,47.1916666666667,19.033333333333296,44.69333333333329,3.7,740.2,94.0,6.0,40.0,2.8,80.0,9,10,2,2,0,6,0.7071067811865476,-0.7071067811865475,120.0,100.0,80.0,70.0,60.0,70.0,170.0,100.0,20.000000000022123,88.33333333333333,22.28601953393047,72.5,22.61335084333555,0.8000000000000003,0.0
2016-02-10 09:10:00,90,0,20.89,42.545,20.2,40.4,21.79,41.29,20.1933333333333,41.79,19.0,50.8683333333333,3.82666666666667,92.43333333333328,19.6,39.5172222222222,21.79,46.9922222222222,19.0,44.223333333333294,3.8,740.283333333333,93.6666666666667,6.0,40.0,2.85,70.0,9,10,2,2,0,6,0.7071067811865476,-0.7071067811865475,110.0,120.0,100.0,60.0,60.0,360.0,320.0,110.0,10.000000000043112,95.0,21.679483388680314,76.66666666666667,24.618298195869475,0.7666666666666697,-0.3333333333333002
2016-02-10 09:20:00,80,0,20.89,42.4666666666667,20.2,40.3266666666667,21.79,41.29,20.533333333333296,41.5266666666667,19.0,50.7266666666667,3.9,92.5,19.6,39.3572222222222,21.78,46.7022222222222,19.0,43.89,3.9,740.366666666667,93.3333333333333,6.0,40.0,2.9,80.0,9,10,2,2,0,6,0.7071067811865476,-0.7071067811865475,90.0,110.0,120.0,100.0,50.0,190.0,300.0,106.66666666666667,15.27525231654794,100.0,14.142135623733322,79.16666666666667,24.29303429281029,0.7333333333333298,-0.6666666666666998
2016-02-10 09:30:00,90,10,20.89,43.86,20.2,40.23,21.79,41.26,20.533333333333296,41.3266666666667,19.0,50.54166666666671,4.03,92.53,19.588888888888896,39.265,21.745,46.518333333333295,19.0,43.6333333333333,4.0,740.45,93.0,6.0,40.0,2.95,90.0,9,10,2,2,0,6,0.7071067811865476,-0.7071067811865475,80.0,90.0,110.0,80.0,60.0,150.0,90.0,93.33333333333333,15.275252316548935,96.66666666666667,16.329931618556547,81.66666666666667,22.495790852084866,0.7000000000000002,-1.0
2016-02-10 09:40:00,80,0,20.89,43.863333333333294,20.2,40.363333333333294,21.79,41.2,20.39,40.9666666666667,19.0,50.433333333333294,4.15666666666667,92.59,19.5055555555556,39.1277777777778,21.72,46.345,19.0,43.36,4.1,740.533333333333,92.6666666666667,6.0,40.0,3.0,90.0,9,10,2,2,0,6,0.7071067811865476,-0.7071067811865475,90.0,80.0,90.0,100.0,50.0,120.0,90.0,86.66666666666667,5.773502691975538,98.33333333333333,14.719601443882008,84.16666666666667,21.514618004485335,0.6666666666666696,-1.3333333333333002
2016-02-10 09:50:00,80,0,20.89,43.463333333333296,20.2,40.4,21.7,41.1633333333333,20.32333333333329,40.9666666666667,19.0,50.3572222222222,4.43333333333333,92.7266666666667,19.5,39.03,21.7,46.215,19.0,43.1,4.2,740.616666666667,92.3333333333333,6.0,40.0,3.05,150.0,9,10,2,2,0,6,0.7071067811865476,-0.7071067811865475,80.0,90.0,80.0,120.0,60.0,80.0,90.0,83.33333333333333,5.773502691976196,95.0,16.431676725156983,86.66666666666667,18.74873733122542,0.6333333333333302,-1.6666666666666998
2016-02-10 10:00:00,80,0,20.89,43.1333333333333,20.2,40.4,21.7,41.09,20.1666666666667,40.723333333333294,19.0,50.275,4.56,92.8,19.5,38.9833333333333,21.7,46.225,19.0,42.8266666666667,4.3,740.7,92.0,6.0,40.0,3.1,150.0,10,10,2,2,0,6,0.49999999999999994,-0.8660254037844387,80.0,80.0,90.0,110.0,70.0,60.0,120.0,83.33333333333333,5.773502691976196,88.33333333333333,11.690451944502852,88.33333333333333,16.966991126269868,0.5999999999999996,-2.0
2016-02-10 10:10:00,70,0,20.89,42.933333333333294,20.2,40.26,21.6666666666667,40.9666666666667,20.075,40.4975,19.0,50.1916666666667,4.695,92.745,19.5,38.9277777777778,21.6777777777778,46.2883333333333,19.0,42.56,4.46666666666667,740.783333333333,91.6666666666667,5.8333333333333295,40.0,3.2,80.0,10,10,2,2,0,6,0.49999999999999994,-0.8660254037844387,80.0,80.0,80.0,90.0,60.0,180.0,360.0,80.0,0.0,83.33333333333333,5.1639777949492665,89.16666666666667,16.21353717974334,0.6666666666666705,-2.0
2016-02-10 10:20:00,80,0,20.89,42.76,20.2,40.2,21.6,40.9,20.0,40.3266666666667,19.0,50.09,4.963333333333329,92.8666666666667,19.5,38.9927777777778,21.7,46.4,19.0,42.433333333333294,4.633333333333329,740.866666666667,91.3333333333333,5.66666666666667,40.0,3.3,70.0,10,10,2,2,0,6,0.49999999999999994,-0.8660254037844387,70.0,80.0,80.0,80.0,100.0,180.0,220.0,76.66666666666667,5.7735026919775105,80.0,6.32455532034162,90.0,14.770978917524358,0.7333333333333294,-2.0
2016-02-10 10:30:00,90,0,20.89,42.6266666666667,20.1666666666667,40.2,21.6,40.933333333333294,19.963333333333296,40.26,19.0,50.0094444444444,5.15666666666667,92.8666666666667,19.5,39.145,21.6555555555556,46.3677777777778,19.0,42.2,4.8,740.95,91.0,5.5,40.0,3.4,110.0,10,10,2,2,0,6,0.49999999999999994,-0.8660254037844387,80.0,70.0,80.0,90.0,80.0,480.0,220.0,76.66666666666667,5.7735026919775105,80.0,6.32455532034162,88.33333333333333,14.668044012466277,0.7999999999999998,-2.0
2016-02-10 10:40:00,90,0,20.79,42.363333333333294,20.1666666666667,40.2,21.6,40.933333333333294,19.82333333333329,40.2,19.0,49.9444444444444,5.36666666666667,92.93333333333328,19.5,39.2211111111111,21.6444444444444,46.4444444444444,19.0,42.0666666666667,4.96666666666667,741.033333333333,90.6666666666667,5.3333333333333295,40.0,3.5,110.0,10,10,2,2,0,6,0.49999999999999994,-0.8660254037844387,90.0,80.0,70.0,80.0,100.0,530.0,410.0,80.0,10.000000000046535,80.0,6.32455532034162,89.16666666666667,14.433756729745209,0.8666666666666707,-2.0
2016-02-10 10:50:00,150,10,20.79,42.23,20.1,40.2,21.6,40.9,19.79,40.23,19.0,49.8683333333333,5.56,93.0,19.5277777777778,39.41,21.6277777777778,46.3605555555556,19.0,41.9666666666667,5.133333333333329,741.116666666667,90.3333333333333,5.16666666666667,40.0,3.6,90.0,10,10,2,2,0,6,0.49999999999999994,-0.8660254037844387,90.0,90.0,80.0,80.0,120.0,220.0,190.0,86.66666666666667,5.773502691975548,81.66666666666667,7.527726527094926,88.33333333333333,14.034589305349467,0.9333333333333291,-2.0
2016-02-10 11:00:00,150,0,20.79,42.23,20.1,40.2,21.6,40.9666666666667,19.79,40.29,18.9572222222222,49.8144444444444,5.8333333333333295,93.0,19.561111111111096,39.23,21.6222222222222,46.345,19.0,41.8266666666667,5.3,741.2,90.0,5.0,40.0,3.7,80.0,11,10,2,2,0,6,0.258819045102521,-0.9659258262890682,150.0,90.0,90.0,80.0,110.0,120.0,80.0,110.0,34.64101615139,93.33333333333333,28.751811537131566,90.83333333333333,21.087839379535772,1.0,-2.0
2016-02-10 11:10:00,80,0,20.79,42.363333333333294,20.1,40.2,21.56666666666669,40.9,19.7,40.433333333333294,18.9266666666667,49.775,5.9,93.06,19.5,39.0855555555556,21.6055555555556,46.4611111111111,19.0,42.96,5.3333333333333295,741.2999999999998,89.6666666666667,4.8333333333333295,40.0,3.6833333333333296,80.0,11,10,2,2,0,6,0.258819045102521,-0.9659258262890682,150.0,150.0,90.0,70.0,90.0,110.0,70.0,130.0,34.641016151389344,105.0,35.63705936241189,94.16666666666667,26.78477631835608,0.8666666666666591,-2.0
2016-02-10 11:20:00,70,10,20.79,42.6333333333333,20.1,40.2,21.5,40.8266666666667,19.7,40.56,18.9144444444444,49.72,6.0,93.0,19.5833333333333,39.2,21.6722222222222,46.4722222222222,19.06666666666669,44.0933333333333,5.36666666666667,741.4,89.3333333333333,4.66666666666667,40.0,3.6666666666666714,80.0,11,10,2,2,0,6,0.258819045102521,-0.9659258262890682,80.0,150.0,150.0,80.0,80.0,100.0,70.0,126.66666666666667,40.41451884328401,106.66666666666667,33.8624669312018,93.33333333333333,27.08012801545555,0.7333333333333405,-2.0
2016-02-10 11:30:00,110,10,20.79,42.5,20.1,40.26,21.5,40.76,19.6666666666667,40.363333333333294,18.89,49.7,6.06,93.06,19.6388888888889,39.1877777777778,21.6944444444444,46.3766666666667,19.1333333333333,44.5666666666667,5.4,741.5,89.0,4.5,40.0,3.65,70.0,11,10,2,2,0,6,0.258819045102521,-0.9659258262890682,70.0,80.0,150.0,90.0,90.0,110.0,350.0,100.0,43.588989435416885,105.0,35.63705936241189,92.5,27.675062617981897,0.6000000000000005,-2.0
2016-02-10 11:40:00,110,0,20.79,42.53,20.1,40.46,21.32,40.925,19.6,40.29,18.9327777777778,49.7,6.09,93.12333333333328,19.6055555555556,39.03,21.765,46.21,19.2,44.7,5.43333333333333,741.6,88.6666666666667,4.3333333333333295,40.0,3.6333333333333298,140.0,11,10,2,2,0,6,0.258819045102521,-0.9659258262890682,110.0,70.0,80.0,90.0,80.0,100.0,340.0,86.66666666666667,20.816659994683306,108.33333333333333,34.88074922742825,94.16666666666667,28.109633849476616,0.4666666666666597,-2.0
2016-02-10 11:50:00,90,0,20.79,42.863333333333294,20.05,40.645,21.2,41.26,19.5,40.6,18.8961111111111,49.7,6.15666666666667,93.12333333333328,19.6,38.9611111111111,21.8011111111111,46.185,19.2,44.7,5.46666666666667,741.7,88.3333333333333,4.16666666666667,40.0,3.61666666666667,70.0,11,10,2,2,0,6,0.258819045102521,-0.9659258262890682,110.0,110.0,70.0,150.0,80.0,130.0,340.0,96.66666666666667,23.09401076760435,111.66666666666667,33.71448748930847,96.66666666666667,28.069178610691683,0.33333333333334103,-2.0
2016-02-10 12:00:00,80,0,20.7,42.8266666666667,20.0,40.59,21.2,41.23,19.5,41.2666666666667,18.89,49.71,6.19,93.19,19.561111111111096,38.73,21.8011111111111,45.6705555555556,19.2,44.595,5.5,741.7999999999998,88.0,4.0,40.0,3.6,50.0,12,10,2,2,0,6,1.2246467991473532e-16,-1.0,90.0,110.0,110.0,150.0,80.0,170.0,340.0,103.33333333333333,11.547005383830498,101.66666666666667,28.577380332471595,97.5,27.6750626179818,0.20000000000000018,-2.0
2016-02-10 12:10:00,80,0,20.76,42.9666666666667,20.0,40.59,21.26,41.363333333333294,19.56666666666669,41.43,18.89,49.75,6.33,93.19,19.5,38.5022222222222,21.755,45.183888888888895,19.2,44.5,5.383333333333329,741.8166666666668,88.8333333333333,4.5,38.0,3.6333333333333298,70.0,12,10,2,2,0,6,1.2246467991473532e-16,-1.0,80.0,90.0,110.0,80.0,70.0,560.0,220.0,93.33333333333333,15.275252316548926,90.0,16.733200530683433,97.5,27.6750626179818,0.04999999999999982,-0.8333333333333997
2016-02-10 12:20:00,80,0,20.7,42.895,20.0,40.4666666666667,21.29,41.4,19.5,41.29,18.9327777777778,49.72,6.72666666666667,93.3,19.5,38.3277777777778,21.7,44.8133333333333,19.2,44.4666666666667,5.26666666666667,741.8333333333329,89.6666666666667,5.0,36.0,3.6666666666666714,60.0,12,10,2,2,0,6,1.2246467991473532e-16,-1.0,80.0,80.0,90.0,70.0,80.0,430.0,70.0,83.33333333333333,5.7735026919761765,90.0,16.733200530683433,98.33333333333333,26.911752530122335,-0.09999999999999964,0.33333333333339965
2016-02-10 12:30:00,70,10,20.7,42.59,20.0,40.4666666666667,21.29,41.3266666666667,19.5,41.06,18.908333333333296,49.6327777777778,6.66,93.3666666666667,19.445,38.13,21.7,44.57,19.2,44.3266666666667,5.15,741.85,90.5,5.5,34.0,3.7,70.0,12,10,2,2,0,6,1.2246467991473532e-16,-1.0,80.0,80.0,80.0,110.0,90.0,360.0,90.0,80.0,0.0,91.66666666666667,14.719601443881944,98.33333333333333,26.911752530122335,-0.25,1.5
2016-02-10 12:40:00,140,0,20.7,42.1966666666667,19.963333333333296,39.933333333333294,21.26,40.76333333333329,19.4266666666667,40.86,18.9022222222222,49.545,6.15666666666667,93.3,19.39,37.9388888888889,21.6888888888889,44.2166666666667,19.2,44.26,5.03333333333333,741.866666666667,91.3333333333333,6.0,32.0,3.7333333333333294,70.0,12,10,2,2,0,6,1.2246467991473532e-16,-1.0,70.0,80.0,80.0,110.0,90.0,350.0,80.0,76.66666666666667,5.773502691977491,85.0,13.7840487520925,96.66666666666667,28.06917861069168,-0.40000000000000036,2.6666666666666003
2016-02-10 12:50:00,70,0,20.6666666666667,41.0633333333333,19.7633333333333,39.2666666666667,21.1333333333333,40.03,19.39,40.76,18.89,49.4611111111111,6.09,93.3,19.39,37.845,21.65,43.8961111111111,19.2,44.2,4.91666666666667,741.8833333333331,92.1666666666667,6.5,30.0,3.766666666666671,60.0,12,10,2,2,0,6,1.2246467991473532e-16,-1.0,140.0,70.0,80.0,90.0,150.0,330.0,70.0,96.66666666666667,37.85938897201361,90.0,25.298221281348308,100.83333333333333,30.587678248049155,-0.5500000000000007,3.8333333333333997
2016-02-10 13:00:00,50,0,20.6,40.99,19.73,39.3266666666667,21.0,39.863333333333294,19.39,40.6266666666667,18.89,49.345,5.9,93.245,19.39,37.735,21.6,43.6794444444444,19.1666666666667,44.09,4.8,741.9,93.0,7.0,28.0,3.8,80.0,13,10,2,2,0,6,-0.2588190451025208,-0.9659258262890683,70.0,140.0,70.0,80.0,150.0,280.0,70.0,93.33333333333333,40.41451884328494,86.66666666666667,26.583202716503706,94.16666666666667,27.455197664340446,-0.7000000000000002,5.0
2016-02-10 13:10:00,70,0,20.6,41.09,19.79,39.4666666666667,21.0,39.863333333333294,19.3566666666667,40.5,18.89,49.1966666666667,5.8333333333333295,93.3,19.35111111111109,37.7,21.6,43.4983333333333,19.1,44.03,4.883333333333329,741.966666666667,93.0,6.8333333333333295,28.166666666666696,3.86666666666667,70.0,13,10,2,2,0,6,-0.2588190451025208,-0.9659258262890683,50.0,70.0,140.0,80.0,80.0,220.0,70.0,86.66666666666667,47.25815626253576,81.66666666666667,30.605010483035755,85.83333333333333,23.91588796114065,-0.5,4.1666666666667
2016-02-10 13:20:00,60,0,20.6,41.09,19.79,39.5,21.0,39.9,19.29,40.5,18.89,49.09,5.96666666666667,93.3,19.3455555555556,37.6083333333333,21.6,43.345,19.1666666666667,43.9666666666667,4.96666666666667,742.033333333333,93.0,6.66666666666667,28.3333333333333,3.9333333333333296,60.0,13,10,2,2,0,6,-0.2588190451025208,-0.9659258262890683,70.0,50.0,70.0,80.0,70.0,150.0,120.0,63.333333333333336,11.547005383834444,80.0,30.983866769660327,85.0,24.308621740222687,-0.2999999999999998,3.3333333333333
2016-02-10 13:30:00,70,0,20.6,41.1633333333333,19.79,39.56,21.0,39.9666666666667,19.29,40.433333333333294,18.89,49.0094444444444,6.1233333333333295,93.3666666666667,19.29,37.59,21.53888888888889,43.275,19.1,43.9,5.05,742.1,93.0,6.5,28.5,4.0,70.0,13,10,2,2,0,6,-0.2588190451025208,-0.9659258262890683,60.0,70.0,50.0,70.0,110.0,120.0,90.0,60.0,10.000000000048793,76.66666666666667,32.04163957519539,84.16666666666667,25.030284687060362,-0.10000000000000053,2.5
2016-02-10 13:40:00,70,0,20.6,41.1633333333333,19.79,39.79,21.0,40.03,19.29,40.4,18.89,48.8805555555556,6.39666666666667,93.43333333333328,19.29,37.535,21.5,43.145,19.1,43.79,5.133333333333329,742.1666666666669,93.0,6.3333333333333295,28.666666666666696,4.06666666666667,80.0,13,10,2,2,0,6,-0.2588190451025208,-0.9659258262890683,70.0,60.0,70.0,140.0,110.0,120.0,100.0,66.66666666666667,5.7735026919794565,76.66666666666667,32.04163957519539,80.83333333333333,23.915887961140758,0.09999999999999964,1.6666666666666998
2016-02-10 13:50:00,60,0,20.6,41.23,19.79,39.79,21.0,40.1633333333333,19.29,40.4,18.89,48.775,6.66,93.4,19.29,37.52,21.5,43.085,19.1,43.79,5.21666666666667,742.233333333333,93.0,6.16666666666667,28.8333333333333,4.133333333333329,120.0,13,10,2,2,0,6,-0.2588190451025208,-0.9659258262890683,70.0,70.0,60.0,70.0,90.0,140.0,100.0,66.66666666666667,5.7735026919794565,65.0,8.366600265344164,77.5,22.207697273287078,0.3000000000000007,0.8333333333333002
2016-02-10 14:00:00,80,10,20.533333333333296,41.29,19.8566666666667,40.0,21.0,40.09,19.26,40.5,18.89,48.645,6.8,93.46666666666668,19.29,37.5,21.5,43.055,19.1666666666667,43.79,5.3,742.2999999999998,93.0,6.0,29.0,4.2,110.0,14,10,2,2,0,6,-0.4999999999999997,-0.8660254037844388,60.0,70.0,70.0,50.0,80.0,120.0,240.0,66.66666666666667,5.7735026919794565,63.333333333333336,8.164965809280723,75.0,22.360679775001177,0.5,0.0
2016-02-10 14:10:00,70,0,20.5,41.9266666666667,19.79,40.0,21.0,40.1633333333333,19.2,40.56,18.89,48.59,6.4,93.5,19.29,37.5,21.5055555555556,43.3455555555556,19.1666666666667,43.73,5.4,742.4,92.1666666666667,5.8333333333333295,30.8333333333333,4.16666666666667,120.0,14,10,2,2,0,6,-0.4999999999999997,-0.8660254037844388,80.0,60.0,70.0,70.0,80.0,130.0,420.0,70.0,10.000000000047658,68.33333333333333,7.5277265270946705,75.0,22.360679775001177,0.516666666666671,-0.8333333333333002
2016-02-10 14:20:00,60,0,20.56666666666669,42.26,19.79,40.09,21.0,40.3266666666667,19.2,40.86,18.89,48.555,6.4,93.5,19.2955555555556,37.5222222222222,21.56666666666669,43.635,19.1,43.59,5.5,742.5,91.3333333333333,5.66666666666667,32.66666666666669,4.133333333333329,110.0,14,10,2,2,0,6,-0.4999999999999997,-0.8660254037844388,70.0,80.0,60.0,60.0,80.0,130.0,200.0,70.0,10.000000000047658,68.33333333333333,7.5277265270946705,74.16666666666667,22.343733444582888,0.5333333333333297,-1.6666666666666998
2016-02-10 14:30:00,70,0,20.6,42.4,19.8566666666667,40.223333333333294,21.0,40.3266666666667,19.2,41.19333333333329,18.89,48.51,6.53,93.5,19.4505555555556,37.9505555555556,21.69833333333329,43.988888888888894,19.1,43.6633333333333,5.6,742.6,90.5,5.5,34.5,4.1,110.0,14,10,2,2,0,6,-0.4999999999999997,-0.8660254037844388,60.0,70.0,80.0,70.0,70.0,130.0,120.0,70.0,10.000000000047658,68.33333333333333,7.5277265270946705,72.5,22.613350843335578,0.5499999999999998,-2.5
2016-02-10 14:40:00,80,0,20.6,42.4,19.89,40.53,21.0,40.433333333333294,19.29,41.4,18.89,48.5,6.79666666666667,93.5,19.655,38.1144444444444,21.8177777777778,44.28,19.2,43.6266666666667,5.7,742.7,89.6666666666667,5.3333333333333295,36.33333333333329,4.06666666666667,100.0,14,10,2,2,0,6,-0.4999999999999997,-0.8660254037844388,70.0,60.0,70.0,70.0,140.0,130.0,120.0,66.66666666666667,5.7735026919794565,68.33333333333333,7.5277265270946705,72.5,22.613350843335578,0.5666666666666709,-3.3333333333333
2016-02-10 14:50:00,120,0,20.6,42.363333333333294,19.963333333333296,40.6633333333333,21.0,40.5225,19.29,41.4,18.89,48.5,7.093333333333329,93.62333333333328,19.77,38.1022222222222,21.9816666666667,44.5672222222222,19.2,43.7,5.8,742.7999999999998,88.8333333333333,5.16666666666667,38.16666666666669,4.03333333333333,110.0,14,10,2,2,0,6,-0.4999999999999997,-0.8660254037844388,80.0,70.0,60.0,60.0,70.0,120.0,120.0,70.0,10.000000000047658,70.0,8.944271910002437,67.5,8.660254037853319,0.5833333333333295,-4.1666666666667
2016-02-10 15:00:00,110,0,20.6,42.363333333333294,19.945,40.7,21.0,40.6633333333333,19.29,41.23,18.89,48.51,6.69333333333333,93.56333333333328,19.76,38.20888888888889,22.0166666666667,44.9061111111111,19.2,43.6333333333333,5.9,742.9,88.0,5.0,40.0,4.0,90.0,15,10,2,2,0,6,-0.7071067811865471,-0.7071067811865479,120.0,80.0,70.0,80.0,50.0,160.0,220.0,90.0,26.45751311066306,80.0,20.9761769634045,71.66666666666667,17.494587907714667,0.6000000000000005,-5.0
2016-02-10 15:10:00,120,0,20.6,42.433333333333294,19.89,40.7,21.0,40.8266666666667,19.23,41.1566666666667,18.89,48.585,6.69,93.59,19.79,38.345,22.0722222222222,45.6961111111111,19.2,43.5,5.96666666666667,742.95,87.1666666666667,4.8333333333333295,40.0,3.9333333333333296,100.0,15,10,2,2,0,6,-0.7071067811865471,-0.7071067811865479,110.0,120.0,80.0,70.0,70.0,240.0,160.0,103.33333333333333,20.816659994682404,85.0,24.28991560298354,76.66666666666667,19.227505550567777,0.56666666666667,-5.0
2016-02-10 15:20:00,110,0,20.6,42.5,19.89,40.7,21.0,40.9666666666667,19.2,41.06,18.89,48.6022222222222,6.69,93.59,19.79,38.4,22.1666666666667,46.3977777777778,19.2,43.5,6.03333333333333,743.0,86.3333333333333,4.66666666666667,40.0,3.86666666666667,110.0,15,10,2,2,0,6,-0.7071067811865471,-0.7071067811865479,120.0,110.0,120.0,60.0,60.0,220.0,130.0,116.66666666666667,5.7735026919696235,93.33333333333333,26.583202716503752,80.83333333333333,22.74696116900855,0.5333333333333297,-5.0
2016-02-10 15:30:00,110,0,20.6,42.5,19.89,40.59,21.0,41.0,19.2,41.0,18.89,48.645,6.8,93.69,19.79,38.4,22.205,46.7766666666667,19.2,43.4,6.1,743.0499999999998,85.5,4.5,40.0,3.8,110.0,15,10,2,2,0,6,-0.7071067811865471,-0.7071067811865479,110.0,120.0,110.0,70.0,70.0,200.0,110.0,113.33333333333333,5.773502691970281,101.66666666666667,21.36976056643441,85.0,23.159525823379298,0.5,-5.0
2016-02-10 15:40:00,100,10,20.6,42.5675,19.89,40.59,21.0,41.06,19.2,40.933333333333294,18.89,48.725,6.86666666666667,93.69,19.7955555555556,38.4611111111111,22.26,47.2072222222222,19.2,43.4,6.16666666666667,743.1,84.6666666666667,4.3333333333333295,40.0,3.7333333333333294,100.0,15,10,2,2,0,6,-0.7071067811865471,-0.7071067811865479,110.0,110.0,120.0,80.0,70.0,210.0,90.0,113.33333333333333,5.773502691970281,108.33333333333333,14.719601443882137,88.33333333333333,23.67712103711499,0.46666666666666945,-5.0
2016-02-10 15:50:00,110,0,20.6,42.53,20.0,40.5,21.0,41.09,19.2,40.933333333333294,18.89,48.79,7.0,93.69,19.87888888888889,38.5,22.3288888888889,47.4611111111111,19.2,43.4,6.23333333333333,743.15,83.8333333333333,4.16666666666667,40.0,3.6666666666666714,80.0,15,10,2,2,0,6,-0.7071067811865471,-0.7071067811865479,100.0,110.0,110.0,120.0,60.0,160.0,100.0,106.66666666666667,5.773502691971595,111.66666666666667,7.52772652709555,90.83333333333333,23.143164446682537,0.43333333333333,-5.0
2016-02-10 16:00:00,90,0,20.6,42.4666666666667,20.0,40.56,21.0,41.1633333333333,19.2,41.03,18.89,48.8694444444444,7.06,93.76333333333328,19.89,38.5,22.4205555555556,47.1422222222222,19.2,43.4666666666667,6.3,743.2,83.0,4.0,40.0,3.6,80.0,16,10,2,2,0,6,-0.8660254037844385,-0.5000000000000004,110.0,100.0,110.0,110.0,80.0,110.0,180.0,106.66666666666667,5.773502691971595,110.0,6.324555320342362,95.0,21.53221687696112,0.39999999999999947,-5.0
2016-02-10 16:10:00,100,0,20.6,42.4666666666667,20.0,40.59,21.0,41.2,19.2,41.09,18.89,48.9,6.86666666666667,93.69,19.9694444444444,38.5,22.561111111111096,46.6822222222222,19.2,43.4666666666667,6.2,743.2999999999998,84.3333333333333,4.16666666666667,40.0,3.716666666666669,80.0,16,10,2,2,0,6,-0.8660254037844385,-0.5000000000000004,90.0,110.0,100.0,120.0,70.0,100.0,510.0,100.0,10.000000000044253,106.66666666666667,10.327955589889829,95.83333333333333,21.08783937953565,0.23333333333332984,-2.8333333333333997
2016-02-10 16:20:00,110,0,20.6,42.5,20.0,40.59,21.0,41.2,19.1,41.0,18.89,48.9722222222222,6.8,93.7266666666667,20.0,38.51,22.65,46.31888888888889,19.2,43.4,6.1,743.4,85.6666666666667,4.3333333333333295,40.0,3.8333333333333295,80.0,16,10,2,2,0,6,-0.8660254037844385,-0.5000000000000004,100.0,90.0,110.0,110.0,60.0,110.0,350.0,100.0,10.000000000044253,103.33333333333333,8.164965809281481,98.33333333333333,19.462473604041215,0.06666666666666998,-0.6666666666666003
2016-02-10 16:30:00,110,0,20.6,42.433333333333294,20.0,40.56,21.0,41.2,19.175,41.0675,18.89,49.0,6.8,93.7266666666667,20.0277777777778,38.535,22.755,45.9205555555556,19.2,43.4,6.0,743.5,87.0,4.5,40.0,3.95,90.0,16,10,2,2,0,6,-0.8660254037844385,-0.5000000000000004,110.0,100.0,90.0,110.0,70.0,110.0,310.0,100.0,10.000000000044253,103.33333333333333,8.164965809281481,102.5,15.447859516336939,-0.09999999999999964,1.5
2016-02-10 16:40:00,100,0,20.6,42.29,20.0,40.5,21.0,41.2,19.1333333333333,41.09,18.89,49.02,6.56,93.7266666666667,20.1,38.4922222222222,22.84,45.5294444444444,19.2,43.4,5.9,743.6,88.3333333333333,4.66666666666667,40.0,4.06666666666667,80.0,16,10,2,2,0,6,-0.8660254037844385,-0.5000000000000004,110.0,110.0,100.0,100.0,80.0,120.0,300.0,106.66666666666667,5.773502691971595,103.33333333333333,8.164965809281481,105.83333333333333,11.645001528818074,-0.26666666666666927,3.6666666666666003
